year,month,airline_name,airport_code,airport_name,total_arrival_flights,delayed_arrivals_15_plus,estimated_delayed_arrivals_due_to_airline,estimated_delayed_arrivals_due_to_weather,estimated_delayed_arrivals_due_to_nas,estimated_delayed_arrivals_due_to_security,estimated_delayed_arrivals_due_to_late_aircraft,cancelled_arrivals,diverted_arrivals,total_arrival_delay_minutes,airline_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,internal_ops_count,system_ops_count,external_ops_count,internal_ops_count_rounded,system_ops_count_rounded,external_ops_count_rounded,internal_ops_delay_minutes,system_ops_delay_minutes,external_ops_delay_minutes,delay_rate,cancellation_rate,diversion_rate,avg_delay_minutes_per_delayed_flight,avg_internal_minutes_per_event,avg_system_minutes_per_event,avg_external_minutes_per_event,disruption_impact_minutes,period_label,operational_state
2024,12,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),356,105,18.7,5.69,55.07,0.0,25.54,1,0,5740,1437,376,2304,0,1623,44.239999999999995,55.07,5.69,44,55,6,3060,2304,376,0.2949438202247191,0.0028089887640449437,0.0,54.666666666666664,69.16817359855335,41.83766115852551,66.08084358523725,5920.0,2024-12,normal
2024,12,American Airlines,JFK,John F. Kennedy International Airport (JFK),1155,258,70.5,5.37,94.54,1.24,86.36,2,2,22404,6889,374,5933,37,9171,156.86,94.54,6.61,157,95,7,16060,5933,411,0.22337662337662337,0.0017316017316017316,0.0017316017316017316,86.83720930232558,102.38429172510519,62.75650518299132,62.178517397882,23244.0,2024-12,normal
2024,12,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2575,576,201.1,8.55,218.58,1.64,146.13,1,2,42690,18362,2435,9981,178,11734,347.23,218.58,10.190000000000001,347,219,10,30096,9981,2613,0.22368932038834952,0.0003883495145631068,0.0007766990291262136,74.11458333333333,86.67453849033781,45.66291517979687,256.42787046123647,43350.0,2024-12,normal
2024,12,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1004,232,56.29,10.58,92.18,0.0,72.95,4,0,20067,4901,1333,6394,0,7439,129.24,92.18,10.58,129,92,11,12340,6394,1333,0.23107569721115537,0.00398406374501992,0.0,86.49568965517241,95.4812751470133,69.3642872640486,125.99243856332703,20787.0,2024-12,normal
2024,12,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),186,51,19.24,1.26,21.39,0.0,9.11,0,0,2176,1046,89,625,0,416,28.349999999999998,21.39,1.26,28,21,1,1462,625,89,0.27419354838709675,0.0,0.0,42.666666666666664,51.56966490299824,29.219261337073398,70.63492063492063,2176.0,2024-12,normal
2024,12,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,18,17.19,0.0,0.0,0.0,0.81,0,0,691,656,0,0,0,35,18.0,0.0,0.0,18,0,0,691,0,0,0.5806451612903226,0.0,0.0,38.388888888888886,38.388888888888886,0.0,0.0,691.0,2024-12,normal
2024,12,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3142,887,289.74,3.37,245.13,0.03,348.72,33,5,70865,22955,442,12582,3,34883,638.46,245.13,3.4,638,245,3,57838,12582,445,0.2823042647994908,0.010502864417568428,0.001591343093570974,79.89289740698986,90.58985684302853,51.32786684616326,130.88235294117646,78005.0,2024-12,normal
2024,12,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1621,357,86.05,13.87,177.89,1.0,78.19,9,1,22733,5734,907,10517,19,5556,164.24,177.89,14.87,164,178,15,11290,10517,926,0.2202344231955583,0.005552128315854411,0.0006169031462060457,63.67787114845938,68.74086702386751,59.1208049918489,62.27303295225286,24593.0,2024-12,normal
2024,12,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),201,47,28.09,6.83,12.08,0.0,0.0,2,0,5089,3307,634,1148,0,0,28.09,12.08,6.83,28,12,7,3307,1148,634,0.23383084577114427,0.009950248756218905,0.0,108.27659574468085,117.72872908508366,95.03311258278146,92.82576866764275,5449.0,2024-12,normal
2025,1,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),225,30,9.76,0.0,14.47,0.0,5.77,0,0,1203,513,0,440,0,250,15.53,14.47,0.0,16,14,0,763,440,0,0.13333333333333333,0.0,0.0,40.1,49.13071474565358,30.4077401520387,0.0,1203.0,2025-01,normal
2025,1,American Airlines,JFK,John F. Kennedy International Airport (JFK),1195,180,55.02,5.71,49.28,0.36,69.62,9,6,14175,3789,543,2914,28,6901,124.64000000000001,49.28,6.07,125,49,6,10690,2914,571,0.1506276150627615,0.007531380753138075,0.00502092050209205,78.75,85.76700898587933,59.131493506493506,94.06919275123558,17235.0,2025-01,normal
2025,1,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2386,432,147.85,14.46,135.54,0.0,134.15,27,7,39187,18324,3672,5970,0,11221,282.0,135.54,14.46,282,136,14,29545,5970,3672,0.18105616093880972,0.011316010058675607,0.002933780385582565,90.71064814814815,104.76950354609929,44.046038069942455,253.94190871369292,45727.0,2025-01,normal
2025,1,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1273,262,54.86,12.97,85.66,0.0,108.51,29,0,24190,6559,2350,4379,0,10902,163.37,85.66,12.97,163,86,13,17461,4379,2350,0.20581304006284368,0.022780832678711706,0.0,92.32824427480917,106.88008814347799,51.120709782862484,181.18735543562065,29410.0,2025-01,normal
2025,1,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),186,35,18.77,0.0,9.41,0.0,6.82,4,0,2539,1510,0,339,0,690,25.59,9.41,0.0,26,9,0,2200,339,0,0.1881720430107527,0.021505376344086023,0.0,72.54285714285714,85.97108245408363,36.025504782146655,0.0,3259.0,2025-01,normal
2025,1,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,13,10.49,1.0,0.97,0.0,0.53,0,0,805,609,123,34,0,39,11.02,0.97,1.0,11,1,1,648,34,123,0.41935483870967744,0.0,0.0,61.92307692307692,58.8021778584392,35.05154639175258,123.0,805.0,2025-01,normal
2025,1,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2578,481,160.02,3.95,132.73,0.54,183.76,43,2,34108,10729,678,5992,18,16691,343.78,132.73,4.49,344,133,4,27420,5992,696,0.18657874321179208,0.016679596586501165,0.0007757951900698216,70.9106029106029,79.76031182733144,45.1442778573043,155.01113585746103,42328.0,2025-01,normal
2025,1,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1592,242,65.45,15.16,99.58,1.0,60.81,61,2,15937,5848,1320,4421,88,4260,126.26,99.58,16.16,126,100,16,10108,4421,1408,0.15201005025125627,0.038316582914572864,0.001256281407035176,65.85537190082644,80.05702518612387,44.39646515364531,87.12871287128714,27397.0,2025-01,normal
2025,1,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),132,31,17.8,6.83,6.37,0.0,0.0,4,0,1431,805,301,325,0,0,17.8,6.37,6.83,18,6,7,805,325,301,0.23484848484848486,0.030303030303030304,0.0,46.16129032258065,45.2247191011236,51.02040816326531,44.07027818448023,2151.0,2025-01,normal
2025,2,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),219,42,11.75,4.6,19.83,1.0,4.81,4,1,2081,575,333,907,21,245,16.56,19.83,5.6,17,20,6,820,907,354,0.1917808219178082,0.0182648401826484,0.0045662100456621,49.54761904761905,49.51690821256039,45.73877962682804,63.214285714285715,3041.0,2025-02,normal
2025,2,American Airlines,JFK,John F. Kennedy International Airport (JFK),1090,206,61.4,1.84,75.29,0.96,66.51,23,5,17523,5854,55,3997,24,7593,127.91,75.29,2.8,128,75,3,13447,3997,79,0.1889908256880734,0.02110091743119266,0.0045871559633027525,85.0631067961165,105.12860605112971,53.08805950325408,28.214285714285715,22863.0,2025-02,normal
2025,2,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2152,418,120.44,10.62,138.78,0.0,148.16,10,3,34399,12248,2812,8487,0,10852,268.6,138.78,10.62,269,139,11,23100,8487,2812,0.19423791821561337,0.004646840148698885,0.0013940520446096654,82.29425837320574,86.00148920327624,61.15434500648509,264.7834274952919,36919.0,2025-02,normal
2025,2,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1246,273,35.18,13.77,115.23,1.0,107.82,48,1,20840,3353,945,8372,55,8115,143.0,115.23,14.77,143,115,15,11468,8372,1000,0.21910112359550563,0.038523274478330656,0.0008025682182985554,76.33699633699634,80.1958041958042,72.65469061876247,67.70480704129993,29720.0,2025-02,normal
2025,2,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),168,27,10.46,0.73,5.43,0.0,10.37,2,0,1639,799,47,139,0,654,20.83,5.43,0.73,21,5,1,1453,139,47,0.16071428571428573,0.011904761904761904,0.0,60.7037037037037,69.75516082573212,25.59852670349908,64.38356164383562,1999.0,2025-02,normal
2025,2,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),28,5,4.0,0.0,1.0,0.0,0.0,0,0,199,159,0,40,0,0,4.0,1.0,0.0,4,1,0,159,40,0,0.17857142857142858,0.0,0.0,39.8,39.75,40.0,0.0,199.0,2025-02,normal
2025,2,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2626,573,145.8,5.36,171.81,0.92,249.11,57,0,51360,13233,1286,11314,77,25450,394.91,171.81,6.28,395,172,6,38683,11314,1363,0.2182025894897182,0.021706016755521706,0.0,89.63350785340315,97.9539641943734,65.85181304929864,217.03821656050954,61620.0,2025-02,normal
2025,2,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1458,268,61.95,10.76,101.2,0.0,94.09,62,1,19228,4695,1352,6807,0,6374,156.04000000000002,101.2,10.76,156,101,11,11069,6807,1352,0.18381344307270234,0.04252400548696845,0.0006858710562414266,71.74626865671642,70.93693924634708,67.26284584980237,125.65055762081785,30628.0,2025-02,normal
2025,2,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),112,23,13.75,4.26,4.99,0.0,0.0,1,1,1257,625,276,356,0,0,13.75,4.99,4.26,14,5,4,625,356,276,0.20535714285714285,0.008928571428571428,0.008928571428571428,54.65217391304348,45.45454545454545,71.34268537074148,64.7887323943662,1677.0,2025-02,normal
2025,3,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),319,101,17.0,1.69,70.61,0.0,11.71,0,2,5908,1536,203,3270,0,899,28.71,70.61,1.69,29,71,2,2435,3270,203,0.3166144200626959,0.0,0.006269592476489028,58.495049504950494,84.81365377917102,46.310720861067836,120.11834319526628,6388.0,2025-03,normal
2025,3,American Airlines,JFK,John F. Kennedy International Airport (JFK),1210,275,73.62,7.13,114.23,1.56,78.45,6,13,24890,8706,858,7104,57,8165,152.07,114.23,8.69,152,114,9,16871,7104,915,0.22727272727272727,0.0049586776859504135,0.010743801652892562,90.50909090909092,110.94232919050438,62.190317779917706,105.29344073647871,29090.0,2025-03,normal
2025,3,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2476,541,151.83,11.58,247.11,0.0,130.48,16,13,45883,15680,3155,16042,0,11006,282.31,247.11,11.58,282,247,12,26686,16042,3155,0.21849757673667206,0.006462035541195477,0.005250403877221325,84.81146025878003,94.52729269243031,64.91845736716442,272.4525043177893,51883.0,2025-03,normal
2025,3,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1622,270,54.69,10.03,111.05,0.0,94.23,28,4,25055,6027,1587,10287,0,7154,148.92000000000002,111.05,10.03,149,111,10,13181,10287,1587,0.16646115906288533,0.01726263871763255,0.002466091245376079,92.79629629629629,88.51060972334137,92.63394867176947,158.22532402791626,31055.0,2025-03,normal
2025,3,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),191,54,19.34,0.53,20.73,0.0,13.4,2,0,3684,1356,73,833,0,1422,32.74,20.73,0.53,33,21,1,2778,833,73,0.28272251308900526,0.010471204188481676,0.0,68.22222222222223,84.85033598045204,40.18330921369995,137.73584905660377,4044.0,2025-03,normal
2025,3,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,9,6.46,1.0,0.22,0.0,1.31,0,0,758,505,107,24,0,122,7.77,0.22,1.0,8,0,1,627,24,107,0.2903225806451613,0.0,0.0,84.22222222222223,80.6949806949807,109.0909090909091,107.0,758.0,2025-03,normal
2025,3,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3025,634,196.07,8.18,204.78,0.0,224.97,28,8,57492,16663,973,16313,0,23543,421.03999999999996,204.78,8.18,421,205,8,40206,16313,973,0.20958677685950414,0.009256198347107438,0.002644628099173554,90.6813880126183,95.49211476344291,79.66109971676921,118.94865525672373,64452.0,2025-03,normal
2025,3,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1332,228,56.98,9.17,114.07,0.0,47.78,16,3,16584,4120,1100,7775,0,3589,104.75999999999999,114.07,9.17,105,114,9,7709,7775,1100,0.17117117117117117,0.012012012012012012,0.0022522522522522522,72.73684210526316,73.58724704085529,68.15990181467521,119.95637949836423,20184.0,2025-03,normal
2025,3,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),149,36,21.73,5.12,9.16,0.0,0.0,0,0,3265,1917,468,880,0,0,21.73,9.16,5.12,22,9,5,1917,880,468,0.24161073825503357,0.0,0.0,90.69444444444444,88.21905200184077,96.06986899563319,91.40625,3265.0,2025-03,normal
2025,4,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),338,70,13.29,0.55,44.76,0.0,11.4,1,1,3047,906,22,1751,0,368,24.689999999999998,44.76,0.55,25,45,1,1274,1751,22,0.20710059171597633,0.0029585798816568047,0.0029585798816568047,43.52857142857143,51.599837991089515,39.11974977658624,40.0,3467.0,2025-04,normal
2025,4,American Airlines,JFK,John F. Kennedy International Airport (JFK),1137,233,61.94,7.54,87.12,0.0,76.4,8,3,18334,4271,435,3334,0,10294,138.34,87.12,7.54,138,87,8,14565,3334,435,0.20492524186455585,0.007036059806508356,0.002638522427440633,78.68669527896996,105.28408269480988,38.26905417814508,57.69230769230769,20494.0,2025-04,normal
2025,4,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2474,410,155.15,9.09,131.37,0.34,114.05,10,6,30971,17755,1081,4652,40,7443,269.2,131.37,9.43,269,131,9,25198,4652,1121,0.16572352465642684,0.004042037186742118,0.002425222312045271,75.5390243902439,93.6032689450223,35.411433356169596,118.87592788971368,34211.0,2025-04,normal
2025,4,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1642,277,58.43,10.84,89.87,0.86,117.0,14,1,22735,6152,1486,4829,155,10113,175.43,89.87,11.7,175,90,12,16265,4829,1641,0.1686967113276492,0.008526187576126675,0.0006090133982947625,82.07581227436823,92.71504303710881,53.73317013463892,140.25641025641028,25495.0,2025-04,normal
2025,4,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),231,63,17.19,1.57,25.4,0.0,18.84,0,0,4987,1488,442,1118,0,1939,36.03,25.4,1.57,36,25,2,3427,1118,442,0.2727272727272727,0.0,0.0,79.15873015873017,95.11518179295031,44.01574803149607,281.52866242038215,4987.0,2025-04,normal
2025,4,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,17,14.09,0.0,0.81,1.19,0.9,0,0,616,425,0,56,24,111,14.99,0.81,1.19,15,1,1,536,56,24,0.5666666666666667,0.0,0.0,36.23529411764706,35.757171447631755,69.1358024691358,20.168067226890756,616.0,2025-04,normal
2025,4,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),2985,518,156.2,2.64,194.35,0.41,164.41,13,4,33327,8938,603,9530,7,14249,320.61,194.35,3.0500000000000003,321,194,3,23187,9530,610,0.17353433835845897,0.004355108877721943,0.001340033500837521,64.33783783783784,72.32151211752597,49.035245690764086,199.99999999999997,36627.0,2025-04,normal
2025,4,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1280,213,62.96,8.92,104.41,0.14,36.56,3,2,13248,4632,659,5148,19,2790,99.52000000000001,104.41,9.06,100,104,9,7422,5148,678,0.16640625,0.00234375,0.0015625,62.19718309859155,74.57797427652733,49.30562206685184,74.8344370860927,14268.0,2025-04,normal
2025,4,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),152,35,19.33,2.97,12.71,0.0,0.0,2,0,1843,1156,132,555,0,0,19.33,12.71,2.97,19,13,3,1156,555,132,0.23026315789473684,0.013157894736842105,0.0,52.65714285714286,59.80341438178997,43.66640440597954,44.44444444444444,2203.0,2025-04,normal
2025,5,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),341,141,16.68,3.4,107.41,0.0,13.51,2,1,7027,947,506,4915,0,659,30.189999999999998,107.41,3.4,30,107,3,1606,4915,506,0.41348973607038125,0.005865102639296188,0.002932551319648094,49.836879432624116,53.19642265650878,45.7592402941998,148.8235294117647,7627.0,2025-05,normal
2025,5,American Airlines,JFK,John F. Kennedy International Airport (JFK),1224,364,85.74,15.67,185.37,3.07,74.15,6,5,31517,9133,1427,11866,206,8885,159.89,185.37,18.74,160,185,19,18018,11866,1633,0.2973856209150327,0.004901960784313725,0.004084967320261438,86.58516483516483,112.6899743573707,64.01251550952149,87.13980789754537,33797.0,2025-05,normal
2025,5,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2657,629,159.34,23.55,302.21,1.0,142.9,5,11,47372,16382,2920,17421,72,10577,302.24,302.21,24.55,302,302,25,26959,17421,2992,0.23673315769665035,0.001881821603312006,0.0041400075272864136,75.31319554848966,89.19732662784541,57.64534595149069,121.87372708757637,50912.0,2025-05,normal
2025,5,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1900,475,91.34,17.86,193.27,0.0,172.53,78,2,43600,9448,2037,15439,0,16676,263.87,193.27,17.86,264,193,18,26124,15439,2037,0.25,0.04105263157894737,0.0010526315789473684,91.78947368421052,99.00329707810664,79.88306514202928,114.05375139977603,58120.0,2025-05,normal
2025,5,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),278,84,30.17,4.67,26.31,0.0,22.86,0,0,6631,3304,267,1246,0,1814,53.03,26.31,4.67,53,26,5,5118,1246,267,0.302158273381295,0.0,0.0,78.94047619047619,96.51140863662077,47.35841885214747,57.17344753747324,6631.0,2025-05,normal
2025,5,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,12,10.75,1.0,0.0,0.0,0.25,0,0,516,472,26,0,0,18,11.0,0.0,1.0,11,0,1,490,0,26,0.3870967741935484,0.0,0.0,43.0,44.54545454545455,0.0,26.0,516.0,2025-05,normal
2025,5,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3184,808,195.78,17.48,359.41,0.88,234.44,16,5,64684,13242,1341,26012,43,24046,430.22,359.41,18.36,430,359,18,37288,26012,1384,0.2537688442211055,0.005025125628140704,0.00157035175879397,80.05445544554455,86.67193528892194,72.3741687766061,75.38126361655773,68764.0,2025-05,normal
2025,5,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1271,340,63.44,5.82,173.39,1.84,95.5,17,0,25180,4192,482,13007,74,7425,158.94,173.39,7.66,159,173,8,11617,13007,556,0.2675059008654603,0.013375295043273014,0.0,74.05882352941177,73.09047439285266,75.01586019955015,72.58485639686684,28240.0,2025-05,normal
2025,5,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),30,12,3.18,2.39,6.42,0.0,0.0,0,1,670,229,66,375,0,0,3.18,6.42,2.39,3,6,2,229,375,66,0.4,0.0,0.03333333333333333,55.833333333333336,72.0125786163522,58.41121495327103,27.615062761506273,910.0,2025-05,normal
2025,6,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),330,142,17.82,4.89,90.6,0.0,28.69,7,0,9726,1311,707,5910,0,1798,46.510000000000005,90.6,4.89,47,91,5,3109,5910,707,0.4303030303030303,0.021212121212121213,0.0,68.49295774647888,66.84583960438614,65.2317880794702,144.58077709611453,10986.0,2025-06,disrupted
2025,6,American Airlines,JFK,John F. Kennedy International Airport (JFK),1191,388,88.07,15.01,177.93,0.0,106.99,25,2,34653,7389,1348,12759,0,13157,195.06,177.93,15.01,195,178,15,20546,12759,1348,0.32577665827036106,0.020990764063811923,0.0016792611251049538,89.3118556701031,105.33169281246796,71.70797504636654,89.80679546968688,39633.0,2025-06,disrupted
2025,6,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2599,755,197.04,32.75,351.14,1.0,173.07,37,16,68059,21551,3287,25826,27,17368,370.11,351.14,33.75,370,351,34,38919,25826,3314,0.29049634474798,0.014236244709503656,0.0061562139284340135,90.14437086092715,105.15522412255815,73.54901179016916,98.19259259259259,78559.0,2025-06,disrupted
2025,6,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1861,489,88.79,22.32,218.26,0.0,159.63,167,1,51729,10038,2790,22372,0,16529,248.42000000000002,218.26,22.32,248,218,22,26567,22372,2790,0.26276195593766793,0.08973670069854917,0.0005373455131649651,105.78527607361963,106.94388535544641,102.5016035920462,125.0,82029.0,2025-06,disrupted
2025,6,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),298,86,32.69,2.85,29.0,0.0,21.45,9,1,6693,2719,297,1467,0,2210,54.14,29.0,2.85,54,29,3,4929,1467,297,0.28859060402684567,0.030201342281879196,0.003355704697986577,77.82558139534883,91.04174362763206,50.58620689655172,104.21052631578947,8553.0,2025-06,disrupted
2025,6,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,3,2.86,0.0,0.14,0.0,0.0,0,0,215,205,0,10,0,0,2.86,0.14,0.0,3,0,0,205,10,0,0.1,0.0,0.0,71.66666666666667,71.67832167832168,71.42857142857142,0.0,215.0,2025-06,disrupted
2025,6,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3130,951,234.12,18.93,408.36,0.42,289.17,41,17,83543,21434,1939,28904,19,31247,523.29,408.36,19.35,523,408,19,52681,28904,1958,0.3038338658146965,0.013099041533546326,0.005431309904153354,87.84752891692955,100.6726671635231,70.78068371045156,101.18863049095606,95003.0,2025-06,disrupted
2025,6,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1263,353,70.57,12.05,183.82,0.0,86.55,88,2,27502,5103,1470,12830,0,8099,157.12,183.82,12.05,157,184,12,13202,12830,1470,0.27949326999208235,0.06967537608867776,0.001583531274742676,77.90934844192634,84.02494908350305,69.7965400935698,121.99170124481327,43822.0,2025-06,disrupted
2025,7,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),341,157,20.0,4.33,105.62,0.4,26.65,15,5,9707,1284,513,6331,6,1573,46.65,105.62,4.73,47,106,5,2857,6331,519,0.4604105571847507,0.04398826979472141,0.01466275659824047,61.82802547770701,61.243301178992496,59.941298996402196,109.72515856236785,13607.0,2025-07,disrupted
2025,7,American Airlines,JFK,John F. Kennedy International Airport (JFK),1234,403,76.01,18.27,193.74,0.37,114.61,56,16,43053,10163,1483,17803,25,13579,190.62,193.74,18.64,191,194,19,23742,17803,1508,0.326580226904376,0.04538087520259319,0.012965964343598054,106.83126550868487,124.55146364494806,91.89119438422628,80.90128755364806,56973.0,2025-07,disrupted
2025,7,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2671,753,201.57,24.38,357.69,1.84,167.51,98,33,66556,21128,2566,25933,54,16875,369.08,357.69,26.22,369,358,26,38003,25933,2620,0.2819168850617746,0.036690378135529764,0.012354923249719206,88.38778220451528,102.96683645822044,72.50132796555677,99.92372234935165,92116.0,2025-07,disrupted
2025,7,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1925,442,87.92,19.39,198.75,0.0,135.93,268,2,49167,10998,2208,21214,0,14747,223.85000000000002,198.75,19.39,224,199,19,25745,21214,2208,0.2296103896103896,0.13922077922077922,0.001038961038961039,111.23755656108597,115.01005137368773,106.737106918239,113.87313047962867,97887.0,2025-07,disrupted
2025,7,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),309,103,37.82,1.0,33.96,0.0,30.23,6,1,5999,2246,28,1524,0,2201,68.05,33.96,1.0,68,34,1,4447,1524,28,0.3333333333333333,0.019417475728155338,0.003236245954692557,58.24271844660194,65.34900808229243,44.87632508833922,28.0,7319.0,2025-07,disrupted
2025,7,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,7,4.74,0.69,0.0,0.0,1.57,0,0,149,110,11,0,0,28,6.3100000000000005,0.0,0.69,6,0,1,138,0,11,0.22580645161290322,0.0,0.0,21.285714285714285,21.870047543581613,0.0,15.942028985507248,149.0,2025-07,disrupted
2025,7,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3362,1048,265.92,18.81,416.91,0.89,345.47,289,28,117111,36642,1496,38731,81,40161,611.3900000000001,416.91,19.7,611,417,20,76803,38731,1577,0.31171921475312314,0.08596073765615705,0.008328375966686495,111.74713740458016,125.62030782315705,92.9001463145523,80.0507614213198,175851.0,2025-07,disrupted
2025,7,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1309,315,64.81,16.52,151.45,0.0,82.22,142,5,27101,4858,2113,13283,0,6847,147.03,151.45,16.52,147,151,17,11705,13283,2113,0.24064171122994651,0.10847975553857907,0.0038197097020626434,86.03492063492064,79.60960348228252,87.70551337074943,127.90556900726392,53861.0,2025-07,disrupted
2025,8,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),329,110,19.36,3.63,69.78,0.59,16.64,3,2,5675,1127,501,2968,13,1066,36.0,69.78,4.22,36,70,4,2193,2968,514,0.3343465045592705,0.00911854103343465,0.0060790273556231,51.59090909090909,60.916666666666664,42.53367727142447,121.80094786729859,6695.0,2025-08,normal
2025,8,American Airlines,JFK,John F. Kennedy International Airport (JFK),1134,276,83.55,15.91,84.97,0.68,90.89,10,5,25738,7574,1353,6392,31,10388,174.44,84.97,16.59,174,85,17,17962,6392,1384,0.24338624338624337,0.008818342151675485,0.004409171075837742,93.2536231884058,102.96950240770465,75.22655054725197,83.42374924653406,28738.0,2025-08,normal
2025,8,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2654,446,143.6,22.91,154.52,0.0,124.97,24,7,43593,17113,1831,13388,0,11261,268.57,154.52,22.91,269,155,23,28374,13388,1831,0.1680482290881688,0.00904295403165034,0.0026375282592313487,97.74215246636771,105.64843430018244,86.64250582448874,79.92143168921868,49593.0,2025-08,normal
2025,8,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1920,271,57.0,18.01,96.29,0.0,99.7,28,0,29372,7596,2342,10792,0,8642,156.7,96.29,18.01,157,96,18,16238,10792,2342,0.14114583333333333,0.014583333333333334,0.0,108.38376383763837,103.62476068921507,112.07809741406169,130.0388672959467,34412.0,2025-08,normal
2025,8,Frontier Airlines,JFK,John F. Kennedy International Airport (JFK),309,74,23.01,2.06,22.1,0.0,26.83,1,0,4681,1170,106,1672,0,1733,49.84,22.1,2.06,50,22,2,2903,1672,106,0.23948220064724918,0.003236245954692557,0.0,63.25675675675676,58.24638844301765,75.65610859728507,51.45631067961165,4861.0,2025-08,normal
2025,8,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,6,4.61,0.0,0.0,0.03,1.36,0,0,267,181,0,0,2,84,5.970000000000001,0.0,0.03,6,0,0,265,0,2,0.1935483870967742,0.0,0.0,44.5,44.38860971524288,0.0,66.66666666666667,267.0,2025-08,normal
2025,8,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3293,734,229.72,26.42,220.71,2.21,254.94,32,7,63133,21163,1509,15056,73,25332,484.65999999999997,220.71,28.630000000000003,485,221,29,46495,15056,1582,0.22289705435772852,0.009717582751290617,0.0021257212268448226,86.01226158038148,95.93323154376264,68.21621131801912,55.256723716381416,70573.0,2025-08,normal
2025,8,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1362,238,51.16,9.17,125.8,1.18,50.68,22,0,15477,2998,686,8292,63,3438,101.84,125.8,10.35,102,126,10,6436,8292,749,0.17474302496328928,0.016152716593245228,0.0,65.02941176470588,63.19717203456402,65.91414944356121,72.3671497584541,19437.0,2025-08,normal
